1028,131,Salima,-13.7829,34.4333
1029,131,Lilongwe,-13.9833,33.7833
1030,131,Mangochi,-14.4596,35.27
1031,131,Balaka,-14.9889,34.9591
1032,131,Machinga,-14.9667,35.5167
1033,188,Nacozari de Garc,30.42,-109.65
1034,188,Nueva Rosita,27.95,-101.22
1035,188,San Felipe,31.0241,-114.8496
1036,188,Zacatecas,22.7704,-102.58
1037,188,Irapuato,20.67,-101.5
1038,188,Vicente Guerrero,30.7641,-116.0093
1039,188,San Quintin,30.4837,-115.95
1040,188,Chetumal,18.5,-88.3
1041,188,Esperanza,27.58,-109.93
1042,188,Izamal,20.9304,-89.0201
1043,188,Ticul,20.4004,-89.53
1044,188,Villahermosa,18,-92.9
1045,188,Mazatlan,23.2211,-106.42
1046,188,Ciudad Victoria,23.72,-99.13
1047,188,Mexicali,32.65,-115.48
1048,188,Aguascalientes,21.8795,-102.2904
1049,188,Chihuahua,28.645,-106.085
1050,188,Guanajuato,21.0204,-101.28
1051,188,Chilpancingo,17.55,-99.5
1052,188,Pachuca,20.1704,-98.73
1053,188,Guadalajara,20.67,-103.33
1054,188,Cuernavaca,18.9211,-99.24
1055,188,Monterrey,25.67,-100.33
1056,188,Lazaro Cardenas,17.9587,-102.2
1057,188,Miahuatlan,16.33,-96.6
1058,188,Mitla,16.917,-96.4
1059,188,Valladolid,20.6704,-88.2
1060,188,Ciudad Constituc,25.04,-111.66
1061,188,Villa Union,23.2,-106.23
1062,188,Eldorado,24.3305,-107.37
1063,188,Tekax,20.2,-89.28
1064,188,Montemorelos,25.19,-99.84
1065,188,Xalapa,19.53,-96.92
1066,188,Teziutlan,19.8204,-97.36
1067,188,Motul,21.1,-89.28
1068,188,Merida,20.9666,-89.6166
1069,188,Guerrero Negro,27.9904,-114.17
1070,188,Saltillo,25.42,-101.005
1071,188,Punta Prieta,28.9337,-114.1666
1072,188,Salina Cruz,16.1671,-95.2
1073,188,Durango,24.0311,-104.67
1074,188,Acatlan,18.2,-98.05
1075,188,Tepic,21.5054,-104.88
1076,188,Tecuala,22.4004,-105.46
1077,188,Ayutla,16.9004,-99.22
1078,188,Huajuapan de Leo,17.8104,-97.79
1079,188,Pochutla,15.7304,-96.47
1080,188,Colima,19.23,-103.72
1081,188,Autlan,19.77,-104.37
1082,188,Coalcoman,18.7804,-103.15
1083,188,Apatzingan,19.08,-102.35
1084,188,Halacho,20.48,-90.08
1085,188,Peto,20.13,-88.92
1086,188,Papasquiaro,24.8304,-105.34
1087,188,Puerto Escondido,15.8592,-97.0659
1088,188,Hermosillo,29.0989,-110.9541
1089,188,Juchitan,16.43,-95.02
1090,188,San Luis Potosi,22.17,-101
1091,188,Culiacan,24.83,-107.38
1092,188,Uruapan,19.4204,-102.07
1093,188,Tehuantepec,16.33,-95.23
1094,188,Salamanca,20.5704,-101.2
1095,188,Mexico City,19.4424,-99.131
1096,188,Zamora,19.9804,-102.28
1097,188,Tlaxiaco,17.2704,-97.68
1098,188,Petatlan,17.5204,-101.27
1099,188,La Cruz,23.9204,-106.9
1100,188,Allende,28.33,-100.85
1101,188,Agua Prieta,31.3223,-109.563
1102,188,Piedras Negras,28.7076,-100.5317
1103,188,Reynosa,26.08,-98.3
1104,188,Ojinaga,29.5404,-104.41
1105,188,La Paz,24.14,-110.32
1106,188,Tapachula,14.9,-92.27
1107,188,Escuintla,15.33,-92.63
1108,188,Atlixco,18.9,-98.45
1109,188,Orizaba,18.85,-97.13
1110,188,Taxco,18.5704,-99.62
1111,188,Iguala,18.37,-99.54
1112,188,Cabo San Lucas,22.8928,-109.9045
1113,188,Villanueva,22.35,-102.88
1114,188,Tecpan,17.25,-100.68
1115,188,Atoyac,17.2,-100.43
1116,188,Jaltipan,17.94,-94.74
1117,188,La Barca,20.2804,-102.56
1118,188,Queretaro,20.63,-100.38
1119,188,Leon,21.15,-101.7
1120,188,Pijijiapan,15.6904,-93.22
1121,188,Campeche,19.83,-90.5
1122,188,Toluca,19.3304,-99.67
1123,188,Tlaxcala,19.32,-98.23
1124,188,Oaxaca,17.0827,-96.6699
1125,188,Puebla,19.05,-98.2
1126,188,Tuxtla Gutierrez,16.75,-93.15
1127,188,Lagos de Moreno,21.3704,-101.93
1128,188,Progreso,21.2833,-89.6666
1129,188,Tuxpam,20.9604,-97.41
1130,188,Balancan,17.8,-91.53
1131,188,Tizimin,21.1304,-88.15
1132,188,Los Mochis,25.79,-109
1133,188,Altata,24.636,-107.9162
1134,188,Navajoa,27.0819,-109.4546
1135,188,Santa Barbara,26.8004,-105.82
1136,188,Ciudad Hidalgo,19.68,-100.57
1137,188,Parras,25.4204,-102.1799
1138,188,Hidalgo del Parr,26.9334,-105.6666
1139,188,Delicias,28.2,-105.5
1140,188,Ensenada,31.87,-116.62
1141,188,Linares,24.8604,-99.57
1142,188,San Juan del Rio,20.38,-100
1143,188,Minatitlan,17.9805,-94.53
1144,188,Villa Ahumada,30.6104,-106.51
1145,188,Tehuacan,18.4504,-97.38
1146,188,Ciudad del Carme,18.6537,-91.8245
1147,188,Morelia,19.7334,-101.1895
1148,188,Escuinapa,22.8504,-105.8
1149,188,Nezahualcoyotl,19.41,-99.03
1150,188,Gomez Palacio,25.5701,-103.5
1151,188,Paraiso,18.4,-93.23
1152,188,Frontera,18.5804,-92.65
1153,188,Tenosique,17.4804,-91.43
1154,188,Tecoman,18.9204,-103.88
1155,188,Aldama,22.9204,-98.07
1156,188,Loreto,26.0133,-111.3517
1157,188,Santa Rosalia,27.3171,-112.2834
1158,188,El Fuerte,26.4204,-108.62
1159,188,Guasave,25.5705,-108.47
1160,188,Manzanillo,19.0496,-104.3231
1161,188,Celaya,20.53,-100.8
1162,188,San Pedro de las,25.7592,-102.9827
1163,188,Monclova,26.9,-101.42
1164,188,Torreon,25.5701,-103.42
1165,188,Nogales,31.305,-110.945
1166,188,Rio Verde,21.93,-99.98
1167,188,Tamuin,21.9804,-98.75
1,25,Prizren,42.2139,20.7397
2,25,Zubin Potok,42.9144,20.6897
3,25,Kamenice,42.5781,21.5803
4,25,Viti,42.3214,21.3583
5,25,Shterpce,42.2394,21.0272
6,25,Shtime,42.4331,21.0397
7,25,Vushtrri,42.8231,20.9675
8,25,Dragash,42.0265,20.6533
9,25,Podujeve,42.9111,21.1899
10,25,Fushe Kosove,42.6639,21.0961
11,25,Kacanik,42.2319,21.2594
12,25,Kline,42.6217,20.5778
13,25,Leposaviq,43.1039,20.8028
14,25,Peje,42.66,20.2922
15,25,Rahovec,42.3994,20.6547
16,25,Gjilan,42.4689,21.4633
17,25,Lipjan,42.5217,21.1258
18,25,Obiliq,42.6869,21.0703
19,25,Gjakove,42.3803,20.4308
20,25,Pristina,42.6666,21.1724
21,25,Decan,42.5378,20.2911
22,25,Istog,42.7808,20.4875
23,25,Hani i Elezit,42.15,21.2967
24,25,Junik,42.4758,20.2772
25,25,Kllokot,42.3714,21.3744
26,25,Mamushe,42.3308,20.7269
27,25,Partesh,42.4019,21.4336
28,25,Ranillug,42.4922,21.5989
29,25,Ferizaj,42.3706,21.1553
30,25,Zvecan,42.9075,20.8403
31,25,Suhareke,42.3586,20.825
32,25,Gllogovc,42.6283,20.8939
33,25,Mitrovice,42.8833,20.8667
34,25,Skenderaj,42.7467,20.7886
35,25,Novoberde,42.6178,21.4197
36,25,Gracanice,42.6011,21.1958
37,24,Maqat,47.6482,53.3265
38,24,Zhangaozen,43.3004,52.8
39,24,Taraz,42.9,71.365
40,24,Shymkent,42.32,69.595
41,24,Oral,51.2711,51.335
42,24,Balqash,46.8532,74.9502
43,24,Zaysan,47.4752,84.8598
44,24,Oytal,42.9153,73.2549
45,24,Zholymbet,51.7502,71.7099
46,24,Serebryansk,49.6999,83.4249
47,24,Chapaev,50.1915,51.1449
48,24,Ridder,50.3554,83.5149
49,24,Zhaltyr,51.6324,69.8328
50,24,Atbasar,51.8219,68.3477
51,24,Aqsay,51.1714,53.0349
52,24,Shemonaikha,50.6316,81.905
53,24,Atasu,48.6903,71.6499
54,24,Rudny,52.9527,63.13
55,72,Maqat,47.6482,53.3265
56,72,Zhangaozen,43.3004,52.8
57,72,Taraz,42.9,71.365
58,72,Shymkent,42.32,69.595
59,72,Oral,51.2711,51.335
60,72,Balqash,46.8532,74.9502
61,72,Zaysan,47.4752,84.8598
62,72,Oytal,42.9153,73.2549
63,72,Zholymbet,51.7502,71.7099
64,72,Serebryansk,49.6999,83.4249
65,72,Chapaev,50.1915,51.1449
66,72,Ridder,50.3554,83.5149
67,72,Zhaltyr,51.6324,69.8328
68,72,Atbasar,51.8219,68.3477
69,72,Aqsay,51.1714,53.0349
70,72,Shemonaikha,50.6316,81.905
71,72,Atasu,48.6903,71.6499
72,72,Rudny,52.9527,63.13
73,101,Sanaa,15.3547,44.2066
74,101,Marib,15.421,45.334
75,101,Al Jabin,14.704,43.599
76,101,Hajjah,15.6917,43.6021
77,101,Ibb,13.9759,44.1709
78,101,Al Hudaydah,14.7979,42.953
79,101,Lahij,13.0582,44.8838
80,101,Al Mahwit,15.4701,43.5448
81,101,Taizz,13.6045,44.0394
82,101,Sadah,16.9398,43.8498
83,101,Dhamar,14.5575,44.3875
84,101,`Amran,15.6594,43.9439
85,101,Ad Dali`,13.6957,44.7314
86,101,Saywun,15.943,48.7873
87,101,Al Bayda,13.979,45.574
88,101,Zinjibar,13.1287,45.3807
89,101,Rida,14.4295,44.8341
90,171,Al Ghaydah,16.2394,52.1638
91,171,Sayhut,15.2105,51.2454
92,171,Al Mukalla,14.5412,49.1259
93,171,Al Hazm,16.1641,44.7769
94,171,Zabid,14.1951,43.3155
95,171,Aden,12.7797,45.0095
96,171,Hadiboh,12.6519,54.0239
97,171,Ash Shihr,14.7593,49.6092
98,146,Pretoria,-25.7069,28.2294
99,146,Lebowakgomo,-24.1996,29.5
100,146,Potchefstroom,-26.6996,27.1
101,146,Graaff Reinet,-32.3,24.54
102,146,Rustenburg,-25.65,27.24
103,146,Brandfort,-28.6996,26.47
104,146,Vryheid,-27.76,30.79
105,146,Vereeniging,-26.6496,27.96
106,146,Brits,-25.6296,27.78
107,146,Bethlehem,-28.2196,28.3
108,146,Ubomba,-27.5661,32.0833
109,146,Polokwane,-23.89,29.45
110,146,Springbok,-29.6667,17.8833
111,146,Thohoyandou,-22.95,30.48
112,146,Pietermaritzburg,-29.61,30.39
113,146,Poffader,-29.1329,19.3834
114,146,Carnarvon,-30.9496,22.1333
115,146,Kroonstad,-27.66,27.21
116,146,Alexander Bay,-28.6083,16.5033
117,146,Bloemhof,-27.6496,25.59
118,146,Hermanus,-34.4096,19.2299
119,146,Bethal,-26.4696,29.45
120,146,Upington,-28.46,21.23
121,146,Tzaneen,-23.8195,30.17
122,146,Vanhynsdorp,-31.6166,18.7333
123,146,Musina,-22.34,30.03
124,146,Kimberley,-28.7468,24.77
125,146,Durban,-29.865,30.98
126,146,Klerksdorp,-26.88,26.62
127,146,Welkom,-27.97,26.73
128,146,De Aar,-30.65,24
129,146,Prieska,-29.6595,22.73
130,146,Saldanha,-33.01,17.93
131,146,Middelburg,-31.5,25.01
132,146,Port St. Johns,-31.6279,29.5283
133,146,Volksrust,-27.3596,29.89
134,146,Ulundi,-28.3296,31.41
135,146,Beaufort West,-32.3496,22.57
136,146,Komatipoort,-25.4096,31.94
137,146,Nelspruit,-25.4745,30.9703
138,146,Standerton,-26.9395,29.24
139,146,Johannesburg,-26.17,28.03
140,146,Kuruman,-27.4496,23.42
141,146,Paarl,-33.6996,18.96
142,146,Worcester,-33.64,19.4399
143,146,Colesberg,-30.7195,25.1
144,146,Umtata,-31.58,28.79
145,146,Aliwal North,-30.6896,26.71
146,146,Middelburg,-25.7596,29.47
147,146,Springs,-26.2696,28.43
148,146,Benoni,-26.1496,28.3299
149,146,Port Shepstone,-30.7195,30.46
150,146,Oudtshoorn,-33.58,22.19
151,146,Port Elizabeth,-33.97,25.6
152,146,Port Alfred,-33.5995,26.88
153,146,East London,-32.97,27.87
154,146,Mossel Bay,-34.17,22.13
155,146,Vryburg,-26.96,24.73
156,146,Uitenhage,-33.7596,25.39
157,146,Bhisho,-32.87,27.39
158,146,Knysna,-34.0329,23.0333
159,146,Queenstown,-31.8996,26.88
160,146,Cradock,-32.1995,25.61
161,146,Bredasdorp,-34.5295,20.03
162,146,Swellendam,-34.0196,20.43
163,146,Ladysmith,-28.5495,29.78
164,146,George,-33.95,22.45
165,146,Grahamstown,-33.2996,26.52
166,146,Mmabatho,-25.83,25.61
167,146,Mahikeng,-25.8652,25.6442
168,146,Bloemfontein,-29.12,26.2299
169,146,Cape Town,-33.92,18.435
170,153,Zambezi,-13.54,23.1099
171,153,Solwezi,-12.1796,26.4
172,153,Lusaka,-15.4166,28.2833
173,153,Kaoma,-14.7796,24.8
174,153,Chipata,-13.6296,32.64
175,153,Senanga,-16.1196,23.27
176,153,Sesheke,-17.4695,24.3
177,153,Chililabombwe,-12.3696,27.82
178,153,Chingola,-12.5396,27.85
179,153,Kasempa,-13.4596,25.82
180,153,Kitwe,-12.81,28.22
181,153,Mufulira,-12.55,28.26
182,153,Nchelenge,-9.3496,28.73
183,153,Mazabuka,-15.86,27.76
184,153,Lukulu,-14.3896,23.24
185,153,Kafue,-15.78,28.18
186,153,Lundazi,-12.2895,33.17
187,153,Mansa,-11.2,28.89
188,153,Mwinilunga,-11.7396,24.44
189,153,Mumbwa,-14.9796,27.07
190,153,Kalabo,-14.9896,22.68
191,153,Nyimba,-14.5495,30.81
192,153,Kapiri Mposhi,-13.9696,28.66
193,153,Kabwe,-14.44,28.45
194,153,Ndola,-12.9999,28.65
195,153,Kasama,-10.1996,31.1799
196,153,Mbala,-8.84,31.37
197,153,Kawambwa,-9.7795,29.08
198,153,Luanshya,-13.1333,28.4
199,153,Mongu,-15.2796,23.12
200,153,Mpika,-11.83,31.46
201,153,Chinsali,-10.5496,32.06
202,153,Livingstone,-17.86,25.86
203,153,Choma,-16.8095,26.97
204,154,Plumtree,-20.4795,27.82
205,154,Kariba,-16.5296,28.8
206,154,Hwange,-18.37,26.5
207,154,Chiredzi,-21.0496,31.66
208,154,Mazowe,-17.5196,30.97
209,154,Zvishavane,-20.3296,30.05
210,154,Shamva,-17.3196,31.57
211,154,Harare,-17.8178,31.0447
212,154,Kwekwe,-18.9296,29.8
213,154,Kadoma,-18.33,29.9099
214,154,Gwanda,-20.9396,29.01
215,154,Chinhoyi,-17.3596,30.18
216,154,Beitbridge,-22.2096,29.99
217,154,Mutare,-18.97,32.65
218,154,Gweru,-19.45,29.82
219,154,Karoi,-16.8196,29.68
220,154,Masvingo,-20.0596,30.82
221,154,Bulawayo,-20.17,28.58
222,154,Victoria Falls,-17.9296,25.84
223,154,Chitungwiza,-18,31.1
224,24,Makhambet,47.6714,51.5798
225,72,Makhambet,47.6714,51.5798
226,24,Fort Shevchenko,44.5171,50.2666
227,72,Fort Shevchenko,44.5171,50.2666
228,24,Qusmuryn,52.458,64.6
229,72,Qusmuryn,52.458,64.6
230,24,Oktyabrsk,49.4731,57.4449
231,72,Oktyabrsk,49.4731,57.4449
232,24,Khromtau,50.2699,58.45
233,72,Khromtau,50.2699,58.45
234,24,Algha,49.9032,57.335
235,72,Algha,49.9032,57.335
236,24,Embi,48.8268,58.1442
237,72,Embi,48.8268,58.1442
238,24,Ushtobe,45.2653,77.97
239,72,Ushtobe,45.2653,77.97
240,24,Burylbaytal,44.9387,74.0303
241,72,Burylbaytal,44.9387,74.0303
242,24,Zhanibek,49.4276,46.8772
243,72,Zhanibek,49.4276,46.8772
244,24,Esil,51.957,66.3775
245,72,Esil,51.957,66.3775
246,24,Derzhavinsk,51.1021,66.3075
247,72,Derzhavinsk,51.1021,66.3075
248,24,Saryshaghan,46.1195,73.6191
249,72,Saryshaghan,46.1195,73.6191
250,24,Turgay,49.626,63.499
251,72,Turgay,49.626,63.499
252,24,Sarqan,45.4203,79.9149
253,72,Sarqan,45.4203,79.9149
254,24,Arqalyq,50.2418,66.8976
255,72,Arqalyq,50.2418,66.8976
256,24,Shalqar,47.8363,59.6141
257,72,Shalqar,47.8363,59.6141
258,24,Shieli,44.167,66.75
259,72,Shieli,44.167,66.75
260,24,Bayghanin,48.6917,55.874
261,72,Bayghanin,48.6917,55.874
262,24,Zhezqazghan,47.78,67.77
263,72,Zhezqazghan,47.78,67.77
264,24,Mangyshlak,43.6905,51.1417
265,72,Mangyshlak,43.6905,51.1417
266,24,Zhosaly,45.4877,64.078
267,72,Zhosaly,45.4877,64.078
268,24,Beyneu,45.1834,55.1
269,72,Beyneu,45.1834,55.1
270,24,Qazaly,45.7628,62.1075
271,72,Qazaly,45.7628,62.1075
272,24,Aral,46.8,61.6666
273,72,Aral,46.8,61.6666
274,24,Ayakoz,47.9647,80.4297
275,72,Ayakoz,47.9647,80.4297
276,24,Urzhar,47.1002,81.6048
277,72,Urzhar,47.1002,81.6048
278,24,Qapshaghay,43.8844,77.0687
279,72,Qapshaghay,43.8844,77.0687
280,24,Esik,43.3691,77.4438
281,72,Esik,43.3691,77.4438
282,24,Turkistan,43.3016,68.2549
283,72,Turkistan,43.3016,68.2549
284,24,Qaratau,43.1854,70.46
285,72,Qaratau,43.1854,70.46
286,24,Sharbaqty,52.4999,78.1499
287,72,Sharbaqty,52.4999,78.1499
288,24,Oostanay,53.2209,63.6283
289,72,Oostanay,53.2209,63.6283
290,24,Kachiry,53.0804,76.09
291,72,Kachiry,53.0804,76.09
292,24,Kishkenekol,53.6368,72.3414
293,72,Kishkenekol,53.6368,72.3414
294,24,Bulaevo,54.9053,70.44
295,72,Bulaevo,54.9053,70.44
296,24,Shonzhy,43.5421,79.4703
297,72,Shonzhy,43.5421,79.4703
298,24,Qyzylorda,44.8,65.465
299,72,Qyzylorda,44.8,65.465
300,24,Qaraghandy,49.885,73.115
301,72,Qaraghandy,49.885,73.115
302,24,Ertis,53.3453,75.4499
303,72,Ertis,53.3453,75.4499
304,24,Tayynsha,53.8481,69.7638
305,72,Tayynsha,53.8481,69.7638
306,24,Qulan,42.9204,72.705
307,72,Qulan,42.9204,72.705
308,24,Shu,43.5953,73.7448
309,72,Shu,43.5953,73.7448
310,24,Kentau,43.5165,68.5199
311,72,Kentau,43.5165,68.5199
312,24,Oskemen,49.99,82.6149
313,72,Oskemen,49.99,82.6149
314,24,Aqtau,43.6232,51.2365
315,72,Aqtau,43.6232,51.2365
316,24,Taldyqorghan,45,78.4
317,72,Taldyqorghan,45,78.4
318,24,Astana,51.1811,71.4278
319,72,Astana,51.1811,71.4278
320,24,Aqtobe,50.28,57.17
321,72,Aqtobe,50.28,57.17
322,24,Kokshetau,53.3,69.42
323,72,Kokshetau,53.3,69.42
324,24,Petropavlovsk,54.88,69.22
325,72,Petropavlovsk,54.88,69.22
326,24,Pavlodar,52.3,76.95
327,72,Pavlodar,52.3,76.95
328,24,Otar,43.5346,75.2139
329,72,Otar,43.5346,75.2139
330,24,Almaty,43.325,76.915
331,72,Almaty,43.325,76.915
332,24,Bestobe,52.4997,73.0997
333,72,Bestobe,52.4997,73.0997
334,24,Arys,42.4369,68.8048
335,72,Arys,42.4369,68.8048
336,24,Lenger,42.1899,69.8799
337,72,Lenger,42.1899,69.8799
338,24,Aqsu,52.4502,71.9597
339,72,Aqsu,52.4502,71.9597
340,24,Temirtau,50.065,72.965
341,72,Temirtau,50.065,72.965
342,24,Makinsk,52.6404,70.41
343,72,Makinsk,52.6404,70.41
344,24,Osakarovka,50.5799,72.5699
345,72,Osakarovka,50.5799,72.5699
346,24,Qarqaraly,49.4249,75.4649
347,72,Qarqaraly,49.4249,75.4649
348,24,Ekibastuz,51.73,75.3199
349,72,Ekibastuz,51.73,75.3199
350,24,Zyryanovsk,49.7453,84.2548
351,72,Zyryanovsk,49.7453,84.2548
352,24,Komsomolets,53.7506,62.0502
353,72,Komsomolets,53.7506,62.0502
354,24,Baykonur,45.6914,63.2413
355,72,Baykonur,45.6914,63.2413
356,24,Erymentau,51.6303,73.1049
357,72,Erymentau,51.6303,73.1049
358,24,Qarazhal,48.0253,70.7999
359,72,Qarazhal,48.0253,70.7999
360,24,Tobol,52.698,62.5749
361,72,Tobol,52.698,62.5749
362,24,Shar,49.6003,81.0549
363,72,Shar,49.6003,81.0549
364,24,Semey,50.435,80.275
365,72,Semey,50.435,80.275
366,24,Boralday,43.3341,76.8288
367,72,Boralday,43.3341,76.8288
368,24,Zhetiqara,52.193,61.2399
369,72,Zhetiqara,52.193,61.2399
370,24,Aqadyr,48.2749,72.8599
371,72,Aqadyr,48.2749,72.8599
372,24,Zharkent,44.1616,79.9801
373,72,Zharkent,44.1616,79.9801
374,24,Qulsary,46.9833,54.0165
375,72,Qulsary,46.9833,54.0165
376,24,Balyqshy,47.0666,51.8666
377,72,Balyqshy,47.0666,51.8666
378,24,Atyrau,47.1127,51.92
379,72,Atyrau,47.1127,51.92
380,77,Xiangkhoang,19.3337,103.3666
381,77,Muang Phonsavan,19.45,103.2167
382,77,Vientiane,17.9667,102.6
383,77,Ban Houayxay,20.2775,100.4128
384,77,Muang Phon-Hong,18.4957,102.4142
385,77,Louang Namtha,20.95,101.4167
386,77,Phongsali,21.6833,102.1
387,77,Thakhek,17.4112,104.8361
388,77,Muang Pakxan,18.3826,103.6586
389,77,Louangphrabang,19.8845,102.1416
390,77,Xaignabouri,19.2505,101.7501
391,77,Savannakhet,16.5376,104.773
392,77,Lamam,15.4171,106.6946
393,77,Pakxe,15.1221,105.8183
394,77,Attapu,14.808,106.839
395,77,Xam Nua,20.4167,104.0333
396,77,Muang Xai,20.6923,101.9847
397,77,Saravan,15.716,106.427
398,77,Champasak,14.8833,105.8667
399,78,Beirut,33.872,35.5097
400,164,Beirut,33.872,35.5097
401,78,Zahle,33.8501,35.9042
402,164,Zahle,33.8501,35.9042
403,78,Baalbek,34.0058,36.2181
404,164,Baalbek,34.0058,36.2181
405,78,B'abda,33.8333,35.5333
406,164,B'abda,33.8333,35.5333
407,78,Halba,34.5428,36.0797
408,164,Halba,34.5428,36.0797
409,78,Saida,33.563,35.3688
410,164,Saida,33.563,35.3688
411,78,Nabatiye et Taht,33.3833,35.45
412,164,Nabatiye et Taht,33.3833,35.45
413,78,Trablous,34.42,35.87
414,164,Trablous,34.42,35.87
415,27,Gamprin,47.2197,9.5113
416,27,Triesenberg,47.1182,9.5444
417,27,Schaan,47.1661,9.5096
418,27,Ruggell,47.2408,9.5247
419,27,Mauren,47.2205,9.5426
420,27,Eschen,47.2109,9.5216
421,27,Triesen,47.1101,9.524
422,27,Balzers,47.0667,9.5025
423,27,Vaduz,47.1337,9.5167
424,27,Planken,47.1844,9.5436
425,27,Schellenberg,47.2325,9.5463
426,91,Colombo,6.932,79.8578
427,91,Ratnapura,6.693,80.386
428,91,Matara,5.949,80.5428
429,91,Sri Jawewardenep,6.9,79.95
430,91,Moratuwa,6.7804,79.88
431,91,Anuradhapura,8.35,80.3833
432,91,Galle,6.03,80.24
433,91,Puttalan,8.033,79.826
434,91,Kandy,7.28,80.67
435,91,Badulla,6.9837,81.0499
436,91,Trincomalee,8.569,81.233
437,91,Kilinochchi,9.4004,80.3999
438,91,Batticaloa,7.717,81.7
439,91,Jaffna,9.675,80.005
440,128,Bopolu,7.0667,-10.4875
441,128,Voinjama,8.4167,-9.75
442,128,Robertsport,6.7533,-11.3686
443,128,Buchanan,5.9161,-10.0525
444,128,Monrovia,6.3106,-10.8048
445,128,Tubmanburg,6.8706,-10.8211
446,128,Buchanan,5.8811,-10.0447
447,128,Zwedru,6.0704,-8.13
448,128,Barclayville,4.8,-8.1667
449,128,Rivercess,5.465,-9.578
450,128,Fish Town,5.1974,-7.8758
451,128,Gbarnga,7.0104,-9.49
452,128,Kakata,6.526,-10.349
453,128,Sanniquellie,7.371,-8.685
454,128,Greenville,5.0111,-9.0388
455,128,Bensonville,6.4333,-10.6
456,128,Harper,4.3754,-7.717
457,127,Maseru,-29.3167,27.4833
458,127,Mokhotlong,-29.291,29.078
459,127,Thaba-Tseka,-29.522,28.6084
460,127,Moyeni,-30.411,27.716
461,127,Qacha's Nek,-30.1154,28.6894
462,127,Mafetang,-29.8166,27.25
463,127,Hlotse,-28.878,28.056
464,127,Teyateyaneng,-29.153,27.753
465,127,Mohales Hoek,-30.159,27.48
466,127,Butha-Buthe,-28.75,28.25
467,28,Klaipeda,55.7204,21.1199
